"","city","population","x","y","radius","area","trasport_type","patients","id","cost","time"
"86","bamberg","435726","4384","2976","30","2809","bicycle","50","6",103165,"2.489"
"87","bamberg","435726","4384","2976","30","2809","bicycle","50","7",92167,"0.566"
"88","bamberg","435726","4384","2976","30","2809","bicycle","50","8",86272,"0.527"
"89","bamberg","435726","4384","2976","30","2809","bicycle","50","9",90343,"0.493"
"90","bamberg","435726","4384","2976","30","2809","bicycle","50","10",87501,"0.086"
"91","barcelona","4868660","3663","2067","39.062","2809","bicycle","50","1",85183,"0.071"
"92","barcelona","4868660","3663","2067","39.062","2809","bicycle","50","2",76346,"0.086"
"93","barcelona","4868660","3663","2067","39.062","2809","bicycle","50","3",65138,"1.576"
"94","barcelona","4868660","3663","2067","39.062","2809","bicycle","50","4",72237,"0.228"
"95","barcelona","4868660","3663","2067","39.062","2809","bicycle","50","5",65702,"0.314"
"96","barcelona","4868660","3663","2067","39.062","2809","bicycle","50","6",83355,"0.154"
"97","barcelona","4868660","3663","2067","39.062","2809","bicycle","50","7",84392,"0.511"
"98","barcelona","4868660","3663","2067","39.062","2809","bicycle","50","8",62572,"0.16"
"99","barcelona","4868660","3663","2067","39.062","2809","bicycle","50","9",79508,"0.629"
"100","barcelona","4868660","3663","2067","39.062","2809","bicycle","50","10",77046,"0.061"
"101","bari","1167192","4895","2025","38.065","2809","bicycle","50","1",74719,"0.066"
"102","bari","1167192","4895","2025","38.065","2809","bicycle","50","2",78930,"0.076"
"103","bari","1167192","4895","2025","38.065","2809","bicycle","50","3",79545,"0.36"
"104","bari","1167192","4895","2025","38.065","2809","bicycle","50","4",84007,"0.456"
"105","bari","1167192","4895","2025","38.065","2809","bicycle","50","5",79369,"0.057"
"106","bari","1167192","4895","2025","38.065","2809","bicycle","50","6",72182,"0.195"
"107","bari","1167192","4895","2025","38.065","2809","bicycle","50","7",77802,"0.583"
"108","bari","1167192","4895","2025","38.065","2809","bicycle","50","8",76044,"0.996"
"109","bari","1167192","4895","2025","38.065","2809","bicycle","50","9",75293,"0.069"
"110","bari","1167192","4895","2025","38.065","2809","bicycle","50","10",79632,"1.18"
"111","beringen","991314","3988","3116","30","2809","bicycle","50","1",96209,"0.202"
"112","beringen","991314","3988","3116","30","2809","bicycle","50","2",93476,"0.067"
"113","beringen","991314","3988","3116","30","2809","bicycle","50","3",98045,"1.772"
"114","beringen","991314","3988","3116","30","2809","bicycle","50","4",91961,"0.12"
"115","beringen","991314","3988","3116","30","2809","bicycle","50","5",89659,"0.087"
"116","beringen","991314","3988","3116","30","2809","bicycle","50","6",85470,"0.309"
"117","beringen","991314","3988","3116","30","2809","bicycle","50","7",93441,"1.236"
"118","beringen","991314","3988","3116","30","2809","bicycle","50","8",87993,"0.068"
"119","beringen","991314","3988","3116","30","2809","bicycle","50","9",81068,"0.278"
"120","beringen","991314","3988","3116","30","2809","bicycle","50","10",86863,"0.086"
"121","berlin","4442380","4551","3273","30","2809","bicycle","50","1",89357,"1.059"
"122","berlin","4442380","4551","3273","30","2809","bicycle","50","2",81651,"0.221"
"123","berlin","4442380","4551","3273","30","2809","bicycle","50","3",79178,"0.053"
"124","berlin","4442380","4551","3273","30","2809","bicycle","50","4",75816,"5.203"
"125","berlin","4442380","4551","3273","30","2809","bicycle","50","5",91789,"1.072"
"126","berlin","4442380","4551","3273","30","2809","bicycle","50","6",70133,"0.668"
"127","berlin","4442380","4551","3273","30","2809","bicycle","50","7",80923,"0.123"
"128","berlin","4442380","4551","3273","30","2809","bicycle","50","8",76626,"0.096"
"129","berlin","4442380","4551","3273","30","2809","bicycle","50","9",88901,"0.06"
"130","berlin","4442380","4551","3273","30","2809","bicycle","50","10",85175,"0.814"
"131","bern","1028000","4127","2652","30","2809","bicycle","50","1",86287,"0.16"
"132","bern","1028000","4127","2652","30","2809","bicycle","50","2",83788,"2.918"
"133","bern","1028000","4127","2652","30","2809","bicycle","50","3",86273,"0.065"
"134","bern","1028000","4127","2652","30","2809","bicycle","50","4",81640,"0.223"
"135","bern","1028000","4127","2652","30","2809","bicycle","50","5",78590,"0.087"
"136","bern","1028000","4127","2652","30","2809","bicycle","50","6",84915,"0.55"
"137","bern","1028000","4127","2652","30","2809","bicycle","50","7",92418,"0.079"
"138","bern","1028000","4127","2652","30","2809","bicycle","50","8",85874,"0.172"
"139","bern","1028000","4127","2652","30","2809","bicycle","50","9",91793,"0.8"
"140","bern","1028000","4127","2652","30","2809","bicycle","50","10",93323,"0.88"
"141","bilbao","1160264","3272","2329","32.302","2809","bicycle","50","1",72530,"1.293"
"142","bilbao","1160264","3272","2329","32.302","2809","bicycle","50","2",68155,"0.714"
"143","bilbao","1160264","3272","2329","32.302","2809","bicycle","50","3",87479,"0.13"
"144","bilbao","1160264","3272","2329","32.302","2809","bicycle","50","4",72755,"0.283"
"145","bilbao","1160264","3272","2329","32.302","2809","bicycle","50","5",72241,"3.939"
"146","bilbao","1160264","3272","2329","32.302","2809","bicycle","50","6",85995,"0.123"
"147","bilbao","1160264","3272","2329","32.302","2809","bicycle","50","7",70897,"1.096"
"148","bilbao","1160264","3272","2329","32.302","2809","bicycle","50","8",77149,"2.627"
"149","bilbao","1160264","3272","2329","32.302","2809","bicycle","50","9",77947,"0.249"
"150","bilbao","1160264","3272","2329","32.302","2809","bicycle","50","10",67214,"0.499"
"151","bordeaux","1117407","3487","2473","30","2809","bicycle","50","1",78183,"0.961"
"152","bordeaux","1117407","3487","2473","30","2809","bicycle","50","2",62878,"0.101"
"153","bordeaux","1117407","3487","2473","30","2809","bicycle","50","3",71825,"1.36"
"154","bordeaux","1117407","3487","2473","30","2809","bicycle","50","4",80136,"0.212"
"155","bordeaux","1117407","3487","2473","30","2809","bicycle","50","5",70920,"0.397"
"156","bordeaux","1117407","3487","2473","30","2809","bicycle","50","6",68553,"1.802"
"157","bordeaux","1117407","3487","2473","30","2809","bicycle","50","7",71540,"0.883"
"158","bordeaux","1117407","3487","2473","30","2809","bicycle","50","8",78154,"0.575"
"159","bordeaux","1117407","3487","2473","30","2809","bicycle","50","9",72426,"0.217"
"160","bordeaux","1117407","3487","2473","30","2809","bicycle","50","10",67831,"0.455"
"161","bosotani-suceava","438875","5548","2870","30","2809","bicycle","50","1",103828,"0.16"
"162","bosotani-suceava","438875","5548","2870","30","2809","bicycle","50","2",88938,"1.496"
"163","bosotani-suceava","438875","5548","2870","30","2809","bicycle","50","3",95366,"2.603"
"164","bosotani-suceava","438875","5548","2870","30","2809","bicycle","50","4",93409,"0.071"
"165","bosotani-suceava","438875","5548","2870","30","2809","bicycle","50","5",90507,"0.663"
"166","bosotani-suceava","438875","5548","2870","30","2809","bicycle","50","6",119436,"0.831"
"167","bosotani-suceava","438875","5548","2870","30","2809","bicycle","50","7",104152,"0.075"
"168","bosotani-suceava","438875","5548","2870","30","2809","bicycle","50","8",82240,"0.099"
"169","bosotani-suceava","438875","5548","2870","30","2809","bicycle","50","9",107307,"0.104"
"170","bosotani-suceava","438875","5548","2870","30","2809","bicycle","50","10",115327,"0.089"
"171","bournemouth","765035","3486","3139","34.843","2809","bicycle","50","1",91230,"0.073"
"172","bournemouth","765035","3486","3139","34.843","2809","bicycle","50","2",76839,"2.761"
"173","bournemouth","765035","3486","3139","34.843","2809","bicycle","50","3",87503,"0.189"
"174","bournemouth","765035","3486","3139","34.843","2809","bicycle","50","4",68711,"0.179"
"175","bournemouth","765035","3486","3139","34.843","2809","bicycle","50","5",90202,"0.442"
"176","bournemouth","765035","3486","3139","34.843","2809","bicycle","50","6",90542,"2.162"
"177","bournemouth","765035","3486","3139","34.843","2809","bicycle","50","7",89046,"0.068"
"178","bournemouth","765035","3486","3139","34.843","2809","bicycle","50","8",80549,"0.669"
"179","bournemouth","765035","3486","3139","34.843","2809","bicycle","50","9",83465,"1.289"
"180","bournemouth","765035","3486","3139","34.843","2809","bicycle","50","10",94983,"0.122"
"181","brasov","506999","5529","2629","30","2809","bicycle","50","1",82869,"0.147"
"182","brasov","506999","5529","2629","30","2809","bicycle","50","2",79780,"0.552"
"183","brasov","506999","5529","2629","30","2809","bicycle","50","3",63610,"0.738"
"184","brasov","506999","5529","2629","30","2809","bicycle","50","4",82964,"0.41"
"185","brasov","506999","5529","2629","30","2809","bicycle","50","5",86417,"1.192"
"186","brasov","506999","5529","2629","30","2809","bicycle","50","6",85406,"1.621"
"187","brasov","506999","5529","2629","30","2809","bicycle","50","7",78763,"0.079"
"188","brasov","506999","5529","2629","30","2809","bicycle","50","8",71375,"0.641"
"189","brasov","506999","5529","2629","30","2809","bicycle","50","9",89032,"1.345"
"190","brasov","506999","5529","2629","30","2809","bicycle","50","10",90595,"2.236"
"191","bremen","1052268","4241","3330","30","2809","bicycle","50","1",71137,"0.067"
"192","bremen","1052268","4241","3330","30","2809","bicycle","50","2",80458,"0.077"
"193","bremen","1052268","4241","3330","30","2809","bicycle","50","3",86565,"0.88"
"194","bremen","1052268","4241","3330","30","2809","bicycle","50","4",75035,"0.228"
"195","bremen","1052268","4241","3330","30","2809","bicycle","50","5",64577,"0.081"
"196","bremen","1052268","4241","3330","30","2809","bicycle","50","6",72570,"0.223"
"197","bremen","1052268","4241","3330","30","2809","bicycle","50","7",78111,"0.568"
"198","bremen","1052268","4241","3330","30","2809","bicycle","50","8",63290,"1.078"
"199","bremen","1052268","4241","3330","30","2809","bicycle","50","9",82353,"9.255"
"200","bremen","1052268","4241","3330","30","2809","bicycle","50","10",78220,"1.735"
"201","brighton","1368623","3610","3133","36.061","2809","bicycle","50","1",84306,"0.523"
"202","brighton","1368623","3610","3133","36.061","2809","bicycle","50","2",75997,"0.062"
"203","brighton","1368623","3610","3133","36.061","2809","bicycle","50","3",81054,"0.082"
"204","brighton","1368623","3610","3133","36.061","2809","bicycle","50","4",80062,"0.219"
"205","brighton","1368623","3610","3133","36.061","2809","bicycle","50","5",79838,"1.03"
"206","brighton","1368623","3610","3133","36.061","2809","bicycle","50","6",85341,"0.141"
"207","brighton","1368623","3610","3133","36.061","2809","bicycle","50","7",86178,"0.644"
"208","brighton","1368623","3610","3133","36.061","2809","bicycle","50","8",88760,"0.504"
"209","brighton","1368623","3610","3133","36.061","2809","bicycle","50","9",85854,"0.257"
"210","brighton","1368623","3610","3133","36.061","2809","bicycle","50","10",75249,"0.684"
"211","bristol-bath","1400438","3453","3225","30.545","2809","bicycle","50","1",90251,"0.194"
"212","bristol-bath","1400438","3453","3225","30.545","2809","bicycle","50","2",96323,"0.128"
"213","bristol-bath","1400438","3453","3225","30.545","2809","bicycle","50","3",104572,"0.068"
"214","bristol-bath","1400438","3453","3225","30.545","2809","bicycle","50","4",94718,"0.091"
"215","bristol-bath","1400438","3453","3225","30.545","2809","bicycle","50","5",92525,"0.493"
"216","bristol-bath","1400438","3453","3225","30.545","2809","bicycle","50","6",81485,"0.812"
"217","bristol-bath","1400438","3453","3225","30.545","2809","bicycle","50","7",98465,"0.497"
"218","bristol-bath","1400438","3453","3225","30.545","2809","bicycle","50","8",94812,"0.423"
"219","bristol-bath","1400438","3453","3225","30.545","2809","bicycle","50","9",81923,"0.119"
"220","bristol-bath","1400438","3453","3225","30.545","2809","bicycle","50","10",104077,"0.435"
"221","brno","752231","4802","2920","30","2809","bicycle","50","1",89560,"0.24"
"222","brno","752231","4802","2920","30","2809","bicycle","50","2",84040,"0.097"
"223","brno","752231","4802","2920","30","2809","bicycle","50","3",92853,"0.159"
"224","brno","752231","4802","2920","30","2809","bicycle","50","4",79174,"0.062"
"225","brno","752231","4802","2920","30","2809","bicycle","50","5",84162,"0.092"
"226","brno","752231","4802","2920","30","2809","bicycle","50","6",83772,"0.127"
"227","brno","752231","4802","2920","30","2809","bicycle","50","7",80994,"0.317"
"228","brno","752231","4802","2920","30","2809","bicycle","50","8",85618,"0.849"
"229","brno","752231","4802","2920","30","2809","bicycle","50","9",79263,"0.948"
"230","brno","752231","4802","2920","30","2809","bicycle","50","10",83384,"0.077"
"231","bucarest","2396642","5594","2507","30","2809","bicycle","50","1",72819,"2.201"
"232","bucarest","2396642","5594","2507","30","2809","bicycle","50","2",70697,"0.975"
"233","bucarest","2396642","5594","2507","30","2809","bicycle","50","3",68922,"0.085"
"234","bucarest","2396642","5594","2507","30","2809","bicycle","50","4",55170,"3.976"
"235","bucarest","2396642","5594","2507","30","2809","bicycle","50","5",64696,"3.433"
"236","bucarest","2396642","5594","2507","30","2809","bicycle","50","6",69962,"0.179"
"237","bucarest","2396642","5594","2507","30","2809","bicycle","50","7",62691,"1.635"
"238","bucarest","2396642","5594","2507","30","2809","bicycle","50","8",47122,"1.604"
"239","bucarest","2396642","5594","2507","30","2809","bicycle","50","9",68035,"6.053"
"240","bucarest","2396642","5594","2507","30","2809","bicycle","50","10",68278,"0.186"
"241","budapest","2599452","5000","2751","30","2809","bicycle","50","1",79258,"0.079"
"242","budapest","2599452","5000","2751","30","2809","bicycle","50","2",78376,"0.11"
"243","budapest","2599452","5000","2751","30","2809","bicycle","50","3",70280,"1.961"
"244","budapest","2599452","5000","2751","30","2809","bicycle","50","4",72247,"1.555"
"245","budapest","2599452","5000","2751","30","2809","bicycle","50","5",85856,"0.377"
"246","budapest","2599452","5000","2751","30","2809","bicycle","50","6",83560,"0.068"
"247","budapest","2599452","5000","2751","30","2809","bicycle","50","7",73569,"0.429"
"248","budapest","2599452","5000","2751","30","2809","bicycle","50","8",67039,"0.552"
"249","budapest","2599452","5000","2751","30","2809","bicycle","50","9",65879,"0.257"
"250","budapest","2599452","5000","2751","30","2809","bicycle","50","10",73369,"0.475"
"251","burgos","206626","3195","2240","30","2809","bicycle","50","1",32486,"3.06"
"252","burgos","206626","3195","2240","30","2809","bicycle","50","2",47581,"1.638"
"253","burgos","206626","3195","2240","30","2809","bicycle","50","3",33031,"4.135"
"254","burgos","206626","3195","2240","30","2809","bicycle","50","4",49594,"0.723"
"255","burgos","206626","3195","2240","30","2809","bicycle","50","5",36781,"2.321"
"256","burgos","206626","3195","2240","30","2809","bicycle","50","6",47359,"4.173"
"257","burgos","206626","3195","2240","30","2809","bicycle","50","7",32615,"0.061"
"258","burgos","206626","3195","2240","30","2809","bicycle","50","8",38971,"0.068"
"259","burgos","206626","3195","2240","30","2809","bicycle","50","9",52413,"3.819"
"260","burgos","206626","3195","2240","30","2809","bicycle","50","10",46008,"2.899"
"261","cadiz-jerez","803008","2874","1659","33.045","2809","bicycle","50","1",81983,"0.214"
"262","cadiz-jerez","803008","2874","1659","33.045","2809","bicycle","50","2",80660,"1.234"
"263","cadiz-jerez","803008","2874","1659","33.045","2809","bicycle","50","3",80713,"0.074"
"264","cadiz-jerez","803008","2874","1659","33.045","2809","bicycle","50","4",78956,"0.18"
"265","cadiz-jerez","803008","2874","1659","33.045","2809","bicycle","50","5",87111,"0.068"
"266","cadiz-jerez","803008","2874","1659","33.045","2809","bicycle","50","6",69441,"0.09"
"267","cadiz-jerez","803008","2874","1659","33.045","2809","bicycle","50","7",80871,"0.084"
"268","cadiz-jerez","803008","2874","1659","33.045","2809","bicycle","50","8",87452,"0.188"
"269","cadiz-jerez","803008","2874","1659","33.045","2809","bicycle","50","9",77740,"0.096"
"270","cadiz-jerez","803008","2874","1659","33.045","2809","bicycle","50","10",81822,"0.65"
"271","cagliari","526055","4244","1802","32.186","2809","bicycle","50","1",77003,"0.07"
"272","cagliari","526055","4244","1802","32.186","2809","bicycle","50","2",74525,"0.066"
"273","cagliari","526055","4244","1802","32.186","2809","bicycle","50","3",51904,"0.662"
"274","cagliari","526055","4244","1802","32.186","2809","bicycle","50","4",71741,"1.767"
"275","cagliari","526055","4244","1802","32.186","2809","bicycle","50","5",86237,"0.81"
"276","cagliari","526055","4244","1802","32.186","2809","bicycle","50","6",65833,"0.601"
"277","cagliari","526055","4244","1802","32.186","2809","bicycle","50","7",72804,"0.082"
"278","cagliari","526055","4244","1802","32.186","2809","bicycle","50","8",61375,"0.2"
"279","cagliari","526055","4244","1802","32.186","2809","bicycle","50","9",72144,"0.644"
"280","cagliari","526055","4244","1802","32.186","2809","bicycle","50","10",63409,"0.324"
"281","catania","1075165","4772","1617","36.092","2809","bicycle","50","1",84092,"2.455"
"282","catania","1075165","4772","1617","36.092","2809","bicycle","50","2",89812,"0.165"
"283","catania","1075165","4772","1617","36.092","2809","bicycle","50","3",80725,"0.069"
"284","catania","1075165","4772","1617","36.092","2809","bicycle","50","4",78110,"0.51"
"285","catania","1075165","4772","1617","36.092","2809","bicycle","50","5",75203,"3.515"
"286","catania","1075165","4772","1617","36.092","2809","bicycle","50","6",86459,"0.075"
"287","catania","1075165","4772","1617","36.092","2809","bicycle","50","7",89384,"0.377"
"288","catania","1075165","4772","1617","36.092","2809","bicycle","50","8",76477,"0.08"
"289","catania","1075165","4772","1617","36.092","2809","bicycle","50","9",78133,"0.071"
"290","catania","1075165","4772","1617","36.092","2809","bicycle","50","10",79105,"0.072"
"291","cesena","657477","4498","2336","31.306","2809","bicycle","50","1",89113,"0.76"
"292","cesena","657477","4498","2336","31.306","2809","bicycle","50","2",86021,"0.069"
"293","cesena","657477","4498","2336","31.306","2809","bicycle","50","3",87552,"0.337"
"294","cesena","657477","4498","2336","31.306","2809","bicycle","50","4",64625,"0.212"
"295","cesena","657477","4498","2336","31.306","2809","bicycle","50","5",78718,"0.061"
"296","cesena","657477","4498","2336","31.306","2809","bicycle","50","6",100926,"0.057"
"297","cesena","657477","4498","2336","31.306","2809","bicycle","50","7",87956,"0.14"
"298","cesena","657477","4498","2336","31.306","2809","bicycle","50","8",67730,"0.568"
"299","cesena","657477","4498","2336","31.306","2809","bicycle","50","9",78051,"0.283"
"300","cesena","657477","4498","2336","31.306","2809","bicycle","50","10",76354,"0.061"
"301","charleroi","1066356","3926","3049","30","2809","bicycle","50","1",85368,"0.176"
"302","charleroi","1066356","3926","3049","30","2809","bicycle","50","2",85107,"0.457"
"303","charleroi","1066356","3926","3049","30","2809","bicycle","50","3",84034,"2.526"
"304","charleroi","1066356","3926","3049","30","2809","bicycle","50","4",82162,"1.227"
"305","charleroi","1066356","3926","3049","30","2809","bicycle","50","5",85867,"0.063"
"306","charleroi","1066356","3926","3049","30","2809","bicycle","50","6",87383,"0.785"
"307","charleroi","1066356","3926","3049","30","2809","bicycle","50","7",84625,"0.23"
"308","charleroi","1066356","3926","3049","30","2809","bicycle","50","8",78009,"0.11"
"309","charleroi","1066356","3926","3049","30","2809","bicycle","50","9",82412,"0.216"
"310","charleroi","1066356","3926","3049","30","2809","bicycle","50","10",78552,"0.757"
"311","chemnitz","766866","4527","3084","30","2809","bicycle","50","1",93454,"0.09"
"312","chemnitz","766866","4527","3084","30","2809","bicycle","50","2",83821,"0.055"
"313","chemnitz","766866","4527","3084","30","2809","bicycle","50","3",92970,"0.442"
"314","chemnitz","766866","4527","3084","30","2809","bicycle","50","4",88816,"2.156"
"315","chemnitz","766866","4527","3084","30","2809","bicycle","50","5",87662,"0.051"
"316","chemnitz","766866","4527","3084","30","2809","bicycle","50","6",93040,"0.176"
"317","chemnitz","766866","4527","3084","30","2809","bicycle","50","7",92398,"0.061"
"318","chemnitz","766866","4527","3084","30","2809","bicycle","50","8",92882,"0.627"
"319","chemnitz","766866","4527","3084","30","2809","bicycle","50","9",85925,"0.363"
"320","chemnitz","766866","4527","3084","30","2809","bicycle","50","10",90772,"0.687"
"321","cluj-napoca","502940","5353","2724","30","2809","bicycle","50","1",94414,"0.172"
"322","cluj-napoca","502940","5353","2724","30","2809","bicycle","50","2",75218,"0.078"
"323","cluj-napoca","502940","5353","2724","30","2809","bicycle","50","3",95208,"0.082"
"324","cluj-napoca","502940","5353","2724","30","2809","bicycle","50","4",95634,"0.056"
"325","cluj-napoca","502940","5353","2724","30","2809","bicycle","50","5",83048,"0.872"
"326","cluj-napoca","502940","5353","2724","30","2809","bicycle","50","6",105892,"0.134"
"327","cluj-napoca","502940","5353","2724","30","2809","bicycle","50","7",96836,"0.187"
"328","cluj-napoca","502940","5353","2724","30","2809","bicycle","50","8",76850,"0.364"
"329","cluj-napoca","502940","5353","2724","30","2809","bicycle","50","9",115788,"0.088"
"330","cluj-napoca","502940","5353","2724","30","2809","bicycle","50","10",90982,"0.973"
"331","coimbra","342907","2762","2091","30","2809","bicycle","50","1",88249,"3.658"
"332","coimbra","342907","2762","2091","30","2809","bicycle","50","2",91712,"0.268"
"333","coimbra","342907","2762","2091","30","2809","bicycle","50","3",85545,"0.072"
"334","coimbra","342907","2762","2091","30","2809","bicycle","50","4",81465,"1.202"
"335","coimbra","342907","2762","2091","30","2809","bicycle","50","5",90489,"0.587"
"336","coimbra","342907","2762","2091","30","2809","bicycle","50","6",95761,"0.057"
