"","city","population","x","y","radius","area","trasport_type","patients","id","cost","time"
"1170","perugia","404417","4516","2225","30","2809","car","50","10","37070","0.548"
"1171","piacenza","539535","4300","2438","30","2809","car","50","1","29361","0.552"
"1172","piacenza","539535","4300","2438","30","2809","car","50","2","32533","0.563"
"1173","piacenza","539535","4300","2438","30","2809","car","50","3","32928","1.513"
"1174","piacenza","539535","4300","2438","30","2809","car","50","4","28587","0.111"
"1175","piacenza","539535","4300","2438","30","2809","car","50","5","28986","0.096"
"1176","piacenza","539535","4300","2438","30","2809","car","50","6","30654","0.09"
"1177","piacenza","539535","4300","2438","30","2809","car","50","7","33373","0.21"
"1178","piacenza","539535","4300","2438","30","2809","car","50","8","31759","0.102"
"1179","piacenza","539535","4300","2438","30","2809","car","50","9","25969","0.066"
"1180","piacenza","539535","4300","2438","30","2809","car","50","10","30748","0.103"
"1181","pilsen","379535","4564","2965","30","2809","car","50","1","29574","0.74"
"1182","pilsen","379535","4564","2965","30","2809","car","50","2","26427","2.604"
"1183","pilsen","379535","4564","2965","30","2809","car","50","3","29598","0.388"
"1184","pilsen","379535","4564","2965","30","2809","car","50","4","25934","0.454"
"1185","pilsen","379535","4564","2965","30","2809","car","50","5","27830","0.18"
"1186","pilsen","379535","4564","2965","30","2809","car","50","6","24217","0.633"
"1187","pilsen","379535","4564","2965","30","2809","car","50","7","25535","0.966"
"1188","pilsen","379535","4564","2965","30","2809","car","50","8","27974","1.268"
"1189","pilsen","379535","4564","2965","30","2809","car","50","9","24056","0.079"
"1190","pilsen","379535","4564","2965","30","2809","car","50","10","28230","0.106"
"1191","plovdiv","574258","5536","2235","30","2809","car","50","1","27407","0.18"
"1192","plovdiv","574258","5536","2235","30","2809","car","50","2","27816","0.955"
"1193","plovdiv","574258","5536","2235","30","2809","car","50","3","27306","0.157"
"1194","plovdiv","574258","5536","2235","30","2809","car","50","4","28039","0.542"
"1195","plovdiv","574258","5536","2235","30","2809","car","50","5","22418","0.395"
"1196","plovdiv","574258","5536","2235","30","2809","car","50","6","29737","0.08"
"1197","plovdiv","574258","5536","2235","30","2809","car","50","7","27489","0.665"
"1198","plovdiv","574258","5536","2235","30","2809","car","50","8","28646","0.567"
"1199","plovdiv","574258","5536","2235","30","2809","car","50","9","23910","0.084"
"1200","plovdiv","574258","5536","2235","30","2809","car","50","10","20980","0.09"
"1201","porto","2143826","2771","2199","35.857","2809","car","50","1","25943","0.336"
"1202","porto","2143826","2771","2199","35.857","2809","car","50","2","29490","0.049"
"1203","porto","2143826","2771","2199","35.857","2809","car","50","3","29189","0.709"
"1204","porto","2143826","2771","2199","35.857","2809","car","50","4","29368","0.107"
"1205","porto","2143826","2771","2199","35.857","2809","car","50","5","28382","0.586"
"1206","porto","2143826","2771","2199","35.857","2809","car","50","6","31618","0.36"
"1207","porto","2143826","2771","2199","35.857","2809","car","50","7","29311","1.095"
"1208","porto","2143826","2771","2199","35.857","2809","car","50","8","31739","1.04"
"1209","porto","2143826","2771","2199","35.857","2809","car","50","9","31277","0.832"
"1210","porto","2143826","2771","2199","35.857","2809","car","50","10","30711","1.899"
"1211","poznan","975515","4791","3277","30","2809","car","50","1","26455","1.551"
"1212","poznan","975515","4791","3277","30","2809","car","50","2","34157","0.666"
"1213","poznan","975515","4791","3277","30","2809","car","50","3","32641","3.721"
"1214","poznan","975515","4791","3277","30","2809","car","50","4","32914","0.443"
"1215","poznan","975515","4791","3277","30","2809","car","50","5","26945","0.083"
"1216","poznan","975515","4791","3277","30","2809","car","50","6","28047","0.207"
"1217","poznan","975515","4791","3277","30","2809","car","50","7","34213","0.984"
"1218","poznan","975515","4791","3277","30","2809","car","50","8","31488","2.647"
"1219","poznan","975515","4791","3277","30","2809","car","50","9","36058","0.225"
"1220","poznan","975515","4791","3277","30","2809","car","50","10","32871","0.121"
"1221","praha","1846651","4638","3006","30","2809","car","50","1","26117","1.866"
"1222","praha","1846651","4638","3006","30","2809","car","50","2","31522","1.529"
"1223","praha","1846651","4638","3006","30","2809","car","50","3","32571","0.892"
"1224","praha","1846651","4638","3006","30","2809","car","50","4","33842","1.495"
"1225","praha","1846651","4638","3006","30","2809","car","50","5","30088","2.025"
"1226","praha","1846651","4638","3006","30","2809","car","50","6","32087","0.939"
"1227","praha","1846651","4638","3006","30","2809","car","50","7","30119","0.455"
"1228","praha","1846651","4638","3006","30","2809","car","50","8","31651","0.106"
"1229","praha","1846651","4638","3006","30","2809","car","50","9","28531","8.84"
"1230","praha","1846651","4638","3006","30","2809","car","50","10","31019","0.083"
"1231","riga","855892","5175","3843","32.771","2809","car","50","1","27726","0.513"
"1232","riga","855892","5175","3843","32.771","2809","car","50","2","28513","4.18"
"1233","riga","855892","5175","3843","32.771","2809","car","50","3","31298","0.513"
"1234","riga","855892","5175","3843","32.771","2809","car","50","4","24716","0.091"
"1235","riga","855892","5175","3843","32.771","2809","car","50","5","26462","6.169"
"1236","riga","855892","5175","3843","32.771","2809","car","50","6","29507","4.29"
"1237","riga","855892","5175","3843","32.771","2809","car","50","7","27394","0.09"
"1238","riga","855892","5175","3843","32.771","2809","car","50","8","30857","0.334"
"1239","riga","855892","5175","3843","32.771","2809","car","50","9","26565","0.388"
"1240","riga","855892","5175","3843","32.771","2809","car","50","10","30888","0.609"
"1241","rome","3716610","4532","2092","30","2809","car","50","1","33057","0.123"
"1242","rome","3716610","4532","2092","30","2809","car","50","2","34341","0.079"
"1243","rome","3716610","4532","2092","30","2809","car","50","3","34643","0.837"
"1244","rome","3716610","4532","2092","30","2809","car","50","4","35224","2.068"
"1245","rome","3716610","4532","2092","30","2809","car","50","5","34316","1.837"
"1246","rome","3716610","4532","2092","30","2809","car","50","6","33606","3.481"
"1247","rome","3716610","4532","2092","30","2809","car","50","7","31631","1.214"
"1248","rome","3716610","4532","2092","30","2809","car","50","8","30898","0.536"
"1249","rome","3716610","4532","2092","30","2809","car","50","9","33448","6.285"
"1250","rome","3716610","4532","2092","30","2809","car","50","10","31816","8.035"
"1251","rotterdam-hague","3282220","3929","3217","33.201","2809","car","50","1","28557","1.369"
"1252","rotterdam-hague","3282220","3929","3217","33.201","2809","car","50","2","30441","0.705"
"1253","rotterdam-hague","3282220","3929","3217","33.201","2809","car","50","3","28428","0.614"
"1254","rotterdam-hague","3282220","3929","3217","33.201","2809","car","50","4","28339","0.085"
"1255","rotterdam-hague","3282220","3929","3217","33.201","2809","car","50","5","30324","0.2"
"1256","rotterdam-hague","3282220","3929","3217","33.201","2809","car","50","6","29542","0.079"
"1257","rotterdam-hague","3282220","3929","3217","33.201","2809","car","50","7","32539","0.072"
"1258","rotterdam-hague","3282220","3929","3217","33.201","2809","car","50","8","32757","0.122"
"1259","rotterdam-hague","3282220","3929","3217","33.201","2809","car","50","9","31543","0.098"
"1260","rotterdam-hague","3282220","3929","3217","33.201","2809","car","50","10","33374","1.426"
"1261","salamanca","231019","3007","2122","30","2809","car","50","1","15673","1.907"
"1262","salamanca","231019","3007","2122","30","2809","car","50","2","20186","0.185"
"1263","salamanca","231019","3007","2122","30","2809","car","50","3","18185","0.497"
"1264","salamanca","231019","3007","2122","30","2809","car","50","4","21382","0.064"
"1265","salamanca","231019","3007","2122","30","2809","car","50","5","23342","0.207"
"1266","salamanca","231019","3007","2122","30","2809","car","50","6","14597","2.211"
"1267","salamanca","231019","3007","2122","30","2809","car","50","7","15454","1.005"
"1268","salamanca","231019","3007","2122","30","2809","car","50","8","19918","0.318"
"1269","salamanca","231019","3007","2122","30","2809","car","50","9","18030","1.257"
"1270","salamanca","231019","3007","2122","30","2809","car","50","10","17610","0.122"
"1271","thessaloniki","1079711","5412","2045","30.748","2809","car","50","1","23087","0.385"
"1272","thessaloniki","1079711","5412","2045","30.748","2809","car","50","2","19854","3.995"
"1273","thessaloniki","1079711","5412","2045","30.748","2809","car","50","3","17191","0.306"
"1274","thessaloniki","1079711","5412","2045","30.748","2809","car","50","4","21113","0.089"
"1275","thessaloniki","1079711","5412","2045","30.748","2809","car","50","5","15221","0.064"
"1276","thessaloniki","1079711","5412","2045","30.748","2809","car","50","6","28085","0.063"
"1277","thessaloniki","1079711","5412","2045","30.748","2809","car","50","7","12812","0.86"
"1278","thessaloniki","1079711","5412","2045","30.748","2809","car","50","8","20164","0.402"
"1279","thessaloniki","1079711","5412","2045","30.748","2809","car","50","9","19359","0.446"
"1280","thessaloniki","1079711","5412","2045","30.748","2809","car","50","10","19904","0.082"
"1281","seville","1490259","2905","1739","30","2809","car","50","1","22416","1.445"
"1282","seville","1490259","2905","1739","30","2809","car","50","2","21676","0.463"
"1283","seville","1490259","2905","1739","30","2809","car","50","3","23092","1.674"
"1284","seville","1490259","2905","1739","30","2809","car","50","4","24988","0.438"
"1285","seville","1490259","2905","1739","30","2809","car","50","5","26452","0.203"
"1286","seville","1490259","2905","1739","30","2809","car","50","6","24787","0.13"
"1287","seville","1490259","2905","1739","30","2809","car","50","7","21203","0.141"
"1288","seville","1490259","2905","1739","30","2809","car","50","8","19084","0.413"
"1289","seville","1490259","2905","1739","30","2809","car","50","9","22364","0.063"
"1290","seville","1490259","2905","1739","30","2809","car","50","10","21592","0.549"
"1291","sofia","1476407","5410","2273","30","2809","car","50","1","27772","4.06"
"1292","sofia","1476407","5410","2273","30","2809","car","50","2","23700","1.572"
"1293","sofia","1476407","5410","2273","30","2809","car","50","3","25615","1.25"
"1294","sofia","1476407","5410","2273","30","2809","car","50","4","21847","0.051"
"1295","sofia","1476407","5410","2273","30","2809","car","50","5","28410","8.752"
"1296","sofia","1476407","5410","2273","30","2809","car","50","6","27613","0.066"
"1297","sofia","1476407","5410","2273","30","2809","car","50","7","24960","0.066"
"1298","sofia","1476407","5410","2273","30","2809","car","50","8","23665","0.686"
"1299","sofia","1476407","5410","2273","30","2809","car","50","9","18100","0.082"
"1300","sofia","1476407","5410","2273","30","2809","car","50","10","33898","0.047"
"1301","split","367441","4846","2289","32.224","2809","car","50","1","23612","0.151"
"1302","split","367441","4846","2289","32.224","2809","car","50","2","39158","0.43"
"1303","split","367441","4846","2289","32.224","2809","car","50","3","21686","0.569"
"1304","split","367441","4846","2289","32.224","2809","car","50","4","34565","0.064"
"1305","split","367441","4846","2289","32.224","2809","car","50","5","31658","0.058"
"1306","split","367441","4846","2289","32.224","2809","car","50","6","28361","0.063"
"1307","split","367441","4846","2289","32.224","2809","car","50","7","25122","1.161"
"1308","split","367441","4846","2289","32.224","2809","car","50","8","27237","2.636"
"1309","split","367441","4846","2289","32.224","2809","car","50","9","39040","0.476"
"1310","split","367441","4846","2289","32.224","2809","car","50","10","36179","0.062"
"1311","stockholm","2106507","4779","4052","30","2809","car","50","1","30433","0.077"
"1312","stockholm","2106507","4779","4052","30","2809","car","50","2","37983","0.114"
"1313","stockholm","2106507","4779","4052","30","2809","car","50","3","28969","0.88"
"1314","stockholm","2106507","4779","4052","30","2809","car","50","4","33315","2.086"
"1315","stockholm","2106507","4779","4052","30","2809","car","50","5","32062","0.171"
"1316","stockholm","2106507","4779","4052","30","2809","car","50","6","33361","0.074"
"1317","stockholm","2106507","4779","4052","30","2809","car","50","7","37281","0.06"
"1318","stockholm","2106507","4779","4052","30","2809","car","50","8","35428","0.135"
"1319","stockholm","2106507","4779","4052","30","2809","car","50","9","31612","0.113"
"1320","stockholm","2106507","4779","4052","30","2809","car","50","10","25655","0.364"
"1321","suzzara","611173","4379","2431","30","2809","car","50","1","34166","0.645"
"1322","suzzara","611173","4379","2431","30","2809","car","50","2","28078","0.317"
"1323","suzzara","611173","4379","2431","30","2809","car","50","3","29855","1.449"
"1324","suzzara","611173","4379","2431","30","2809","car","50","4","34992","1.937"
"1325","suzzara","611173","4379","2431","30","2809","car","50","5","31078","0.054"
"1326","suzzara","611173","4379","2431","30","2809","car","50","6","33017","0.722"
"1327","suzzara","611173","4379","2431","30","2809","car","50","7","29119","0.823"
"1328","suzzara","611173","4379","2431","30","2809","car","50","8","33047","2.047"
"1329","suzzara","611173","4379","2431","30","2809","car","50","9","33013","0.635"
"1330","suzzara","611173","4379","2431","30","2809","car","50","10","29554","0.148"
"1331","tallin","573041","5153","4120","34.021","2809","car","50","1","19518","1.174"
"1332","tallin","573041","5153","4120","34.021","2809","car","50","2","20370","1.918"
"1333","tallin","573041","5153","4120","34.021","2809","car","50","3","23530","1.57"
"1334","tallin","573041","5153","4120","34.021","2809","car","50","4","20896","0.124"
"1335","tallin","573041","5153","4120","34.021","2809","car","50","5","18982","0.123"
"1336","tallin","573041","5153","4120","34.021","2809","car","50","6","22675","2.255"
"1337","tallin","573041","5153","4120","34.021","2809","car","50","7","23234","0.067"
"1338","tallin","573041","5153","4120","34.021","2809","car","50","8","21939","0.255"
"1339","tallin","573041","5153","4120","34.021","2809","car","50","9","24545","1"
"1340","tallin","573041","5153","4120","34.021","2809","car","50","10","28669","0.438"
"1341","tampere","382525","5051","4338","30","2809","car","50","1","29601","0.058"
"1342","tampere","382525","5051","4338","30","2809","car","50","2","29340","1.19"
"1343","tampere","382525","5051","4338","30","2809","car","50","3","23325","3.618"
"1344","tampere","382525","5051","4338","30","2809","car","50","4","27987","0.077"
"1345","tampere","382525","5051","4338","30","2809","car","50","5","27491","0.249"
"1346","tampere","382525","5051","4338","30","2809","car","50","6","24535","0.866"
"1347","tampere","382525","5051","4338","30","2809","car","50","7","27443","2.576"
"1348","tampere","382525","5051","4338","30","2809","car","50","8","21998","0.321"
"1349","tampere","382525","5051","4338","30","2809","car","50","9","25908","0.052"
"1350","tampere","382525","5051","4338","30","2809","car","50","10","24688","0.055"
"1351","tarnobrzeg","333755","5143","3115","30","2809","car","50","1","30536","0.28"
"1352","tarnobrzeg","333755","5143","3115","30","2809","car","50","2","32873","0.22"
"1353","tarnobrzeg","333755","5143","3115","30","2809","car","50","3","33917","0.934"
"1354","tarnobrzeg","333755","5143","3115","30","2809","car","50","4","32114","0.136"
"1355","tarnobrzeg","333755","5143","3115","30","2809","car","50","5","30134","0.053"
"1356","tarnobrzeg","333755","5143","3115","30","2809","car","50","6","29959","0.083"
"1357","tarnobrzeg","333755","5143","3115","30","2809","car","50","7","31576","0.487"
"1358","tarnobrzeg","333755","5143","3115","30","2809","car","50","8","36979","0.327"
"1359","tarnobrzeg","333755","5143","3115","30","2809","car","50","9","30696","0.565"
"1360","tarnobrzeg","333755","5143","3115","30","2809","car","50","10","30729","0.056"
"1361","timisoara","467804","5195","2582","30","2809","car","50","1","22950","0.062"
"1362","timisoara","467804","5195","2582","30","2809","car","50","2","21048","1.061"
"1363","timisoara","467804","5195","2582","30","2809","car","50","3","20250","4.21"
"1364","timisoara","467804","5195","2582","30","2809","car","50","4","15834","2.584"
"1365","timisoara","467804","5195","2582","30","2809","car","50","5","24092","0.156"
"1366","timisoara","467804","5195","2582","30","2809","car","50","6","19260","0.048"
"1367","timisoara","467804","5195","2582","30","2809","car","50","7","23219","7.239"
"1368","timisoara","467804","5195","2582","30","2809","car","50","8","17292","0.949"
"1369","timisoara","467804","5195","2582","30","2809","car","50","9","24281","1.589"
"1370","timisoara","467804","5195","2582","30","2809","car","50","10","20285","2.706"
"1371","tolouse","1194391","3631","2318","30","2809","car","50","1","22156","0.075"
"1372","tolouse","1194391","3631","2318","30","2809","car","50","2","29614","0.063"
"1373","tolouse","1194391","3631","2318","30","2809","car","50","3","24092","0.061"
"1374","tolouse","1194391","3631","2318","30","2809","car","50","4","28916","0.136"
"1375","tolouse","1194391","3631","2318","30","2809","car","50","5","25946","0.103"
"1376","tolouse","1194391","3631","2318","30","2809","car","50","6","27326","4.633"
"1377","tolouse","1194391","3631","2318","30","2809","car","50","7","29545","0.238"
"1378","tolouse","1194391","3631","2318","30","2809","car","50","8","26193","1.248"
"1379","tolouse","1194391","3631","2318","30","2809","car","50","9","28600","0.047"
"1380","tolouse","1194391","3631","2318","30","2809","car","50","10","26675","0.359"
"1381","udine","504090","4571","2555","30","2809","car","50","1","32569","0.105"
"1382","udine","504090","4571","2555","30","2809","car","50","2","28346","0.058"
"1383","udine","504090","4571","2555","30","2809","car","50","3","28266","0.053"
"1384","udine","504090","4571","2555","30","2809","car","50","4","26471","0.566"
"1385","udine","504090","4571","2555","30","2809","car","50","5","29999","0.903"
"1386","udine","504090","4571","2555","30","2809","car","50","6","30559","0.469"
"1387","udine","504090","4571","2555","30","2809","car","50","7","31890","0.092"
"1388","udine","504090","4571","2555","30","2809","car","50","8","27857","1.227"
"1389","udine","504090","4571","2555","30","2809","car","50","9","33818","0.206"
"1390","udine","504090","4571","2555","30","2809","car","50","10","25033","0.547"
"1391","ulm","672830","4320","2809","30","2809","car","50","1","31824","1.738"
"1392","ulm","672830","4320","2809","30","2809","car","50","2","32232","2.106"
"1393","ulm","672830","4320","2809","30","2809","car","50","3","27243","1.778"
"1394","ulm","672830","4320","2809","30","2809","car","50","4","27238","0.394"
"1395","ulm","672830","4320","2809","30","2809","car","50","5","28541","0.056"
"1396","ulm","672830","4320","2809","30","2809","car","50","6","28171","0.169"
"1397","ulm","672830","4320","2809","30","2809","car","50","7","29357","0.141"
"1398","ulm","672830","4320","2809","30","2809","car","50","8","29323","0.189"
"1399","ulm","672830","4320","2809","30","2809","car","50","9","30327","0.074"
"1400","ulm","672830","4320","2809","30","2809","car","50","10","28143","0.656"
"1401","uppsala","290607","4748","4107","30","2809","car","50","1","24993","1.179"
"1402","uppsala","290607","4748","4107","30","2809","car","50","2","24253","0.076"
"1403","uppsala","290607","4748","4107","30","2809","car","50","3","22763","0.915"
"1404","uppsala","290607","4748","4107","30","2809","car","50","4","25624","1.716"
"1405","uppsala","290607","4748","4107","30","2809","car","50","5","28241","0.315"
"1406","uppsala","290607","4748","4107","30","2809","car","50","6","27175","0.466"
"1407","uppsala","290607","4748","4107","30","2809","car","50","7","25100","0.094"
"1408","uppsala","290607","4748","4107","30","2809","car","50","8","27734","0.512"
"1409","uppsala","290607","4748","4107","30","2809","car","50","9","26701","0.078"
"1410","uppsala","290607","4748","4107","30","2809","car","50","10","27389","0.706"
"1411","valencia","2022195","3426","1881","35.74","2809","car","50","1","22687","0.09"
"1412","valencia","2022195","3426","1881","35.74","2809","car","50","2","21096","0.34"
"1413","valencia","2022195","3426","1881","35.74","2809","car","50","3","25117","0.11"
"1414","valencia","2022195","3426","1881","35.74","2809","car","50","4","24542","0.095"
"1415","valencia","2022195","3426","1881","35.74","2809","car","50","5","24266","0.053"
"1416","valencia","2022195","3426","1881","35.74","2809","car","50","6","22169","0.07"
"1417","valencia","2022195","3426","1881","35.74","2809","car","50","7","25331","1.434"
"1418","valencia","2022195","3426","1881","35.74","2809","car","50","8","25328","0.053"
"1419","valencia","2022195","3426","1881","35.74","2809","car","50","9","24489","1.804"
"1420","valencia","2022195","3426","1881","35.74","2809","car","50","10","24318","0.214"
"1421","valladolid","439393","3098","2181","30","2809","car","50","1","22618","0.154"
"1422","valladolid","439393","3098","2181","30","2809","car","50","2","20745","2.14"
"1423","valladolid","439393","3098","2181","30","2809","car","50","3","16585","1.486"
"1424","valladolid","439393","3098","2181","30","2809","car","50","4","14756","0.116"
"1425","valladolid","439393","3098","2181","30","2809","car","50","5","16874","4.777"
"1426","valladolid","439393","3098","2181","30","2809","car","50","6","18508","0.085"
"1427","valladolid","439393","3098","2181","30","2809","car","50","7","15770","0.199"
"1428","valladolid","439393","3098","2181","30","2809","car","50","8","18806","1.665"
"1429","valladolid","439393","3098","2181","30","2809","car","50","9","13793","0.086"
"1430","valladolid","439393","3098","2181","30","2809","car","50","10","17275","0.061"
"1431","varna","448130","5748","2405","30.936","2809","car","50","1","23577","0.516"
"1432","varna","448130","5748","2405","30.936","2809","car","50","2","26546","0.4"
"1433","varna","448130","5748","2405","30.936","2809","car","50","3","25432","0.116"
"1434","varna","448130","5748","2405","30.936","2809","car","50","4","28788","0.105"
"1435","varna","448130","5748","2405","30.936","2809","car","50","5","31385","0.307"
"1436","varna","448130","5748","2405","30.936","2809","car","50","6","23786","0.074"
"1437","varna","448130","5748","2405","30.936","2809","car","50","7","29345","0.103"
"1438","varna","448130","5748","2405","30.936","2809","car","50","8","25105","0.081"
"1439","varna","448130","5748","2405","30.936","2809","car","50","9","28125","0.258"
"1440","varna","448130","5748","2405","30.936","2809","car","50","10","25063","0.089"
"1441","venice-padua-treviso","1780952","4479","2498","30","2809","car","50","1","29069","0.059"
"1442","venice-padua-treviso","1780952","4479","2498","30","2809","car","50","2","30960","0.154"
"1443","venice-padua-treviso","1780952","4479","2498","30","2809","car","50","3","33895","0.901"
"1444","venice-padua-treviso","1780952","4479","2498","30","2809","car","50","4","32197","0.344"
"1445","venice-padua-treviso","1780952","4479","2498","30","2809","car","50","5","30448","0.062"
"1446","venice-padua-treviso","1780952","4479","2498","30","2809","car","50","6","34183","1.486"
"1447","venice-padua-treviso","1780952","4479","2498","30","2809","car","50","7","46872","0.627"
"1448","venice-padua-treviso","1780952","4479","2498","30","2809","car","50","8","31418","0.68"
"1449","venice-padua-treviso","1780952","4479","2498","30","2809","car","50","9","31913","0.823"
"1450","venice-padua-treviso","1780952","4479","2498","30","2809","car","50","10","30763","0.107"
"1451","vichy","171298","3813","2581","30","2809","car","50","1","31070","0.469"
"1452","vichy","171298","3813","2581","30","2809","car","50","2","27394","2.132"
"1453","vichy","171298","3813","2581","30","2809","car","50","3","28597","0.076"
"1454","vichy","171298","3813","2581","30","2809","car","50","4","26997","0.075"
"1455","vichy","171298","3813","2581","30","2809","car","50","5","29767","0.07"
"1456","vichy","171298","3813","2581","30","2809","car","50","6","26274","0.172"
"1457","vichy","171298","3813","2581","30","2809","car","50","7","28782","0.148"
"1458","vichy","171298","3813","2581","30","2809","car","50","8","24468","0.075"
"1459","vichy","171298","3813","2581","30","2809","car","50","9","26971","0.909"
"1460","vichy","171298","3813","2581","30","2809","car","50","10","26464","0.1"
"1461","vienna","2424033","4794","2809","30","2809","car","50","1","29503","0.238"
"1462","vienna","2424033","4794","2809","30","2809","car","50","2","26743","0.154"
"1463","vienna","2424033","4794","2809","30","2809","car","50","3","28155","1.606"
"1464","vienna","2424033","4794","2809","30","2809","car","50","4","25464","0.304"
"1465","vienna","2424033","4794","2809","30","2809","car","50","5","22763","1.206"
"1466","vienna","2424033","4794","2809","30","2809","car","50","6","30890","0.076"
"1467","vienna","2424033","4794","2809","30","2809","car","50","7","25948","0.194"
"1468","vienna","2424033","4794","2809","30","2809","car","50","8","27031","0.977"
"1469","vienna","2424033","4794","2809","30","2809","car","50","9","28584","0.396"
"1470","vienna","2424033","4794","2809","30","2809","car","50","10","23117","2.921"
"1471","vigo","766424","2793","2316","31.874","2809","car","50","1","27573","0.064"
"1472","vigo","766424","2793","2316","31.874","2809","car","50","2","29182","0.081"
"1473","vigo","766424","2793","2316","31.874","2809","car","50","3","24486","0.126"
"1474","vigo","766424","2793","2316","31.874","2809","car","50","4","22798","0.091"
"1475","vigo","766424","2793","2316","31.874","2809","car","50","5","27881","0.085"
"1476","vigo","766424","2793","2316","31.874","2809","car","50","6","24198","0.071"
"1477","vigo","766424","2793","2316","31.874","2809","car","50","7","33033","1.138"
"1478","vigo","766424","2793","2316","31.874","2809","car","50","8","25188","1.468"
"1479","vigo","766424","2793","2316","31.874","2809","car","50","9","23962","0.079"
"1480","vigo","766424","2793","2316","31.874","2809","car","50","10","26301","0.09"
"1481","vilnius","669195","5297","3613","30","2809","car","50","1","23465","0.456"
"1482","vilnius","669195","5297","3613","30","2809","car","50","2","16744","0.056"
"1483","vilnius","669195","5297","3613","30","2809","car","50","3","27029","0.152"
"1484","vilnius","669195","5297","3613","30","2809","car","50","4","25038","1.494"
"1485","vilnius","669195","5297","3613","30","2809","car","50","5","22165","0.722"
"1486","vilnius","669195","5297","3613","30","2809","car","50","6","22206","0.806"
"1487","vilnius","669195","5297","3613","30","2809","car","50","7","27909","0.364"
"1488","vilnius","669195","5297","3613","30","2809","car","50","8","29244","0.231"
"1489","vilnius","669195","5297","3613","30","2809","car","50","9","21950","0.06"
"1490","vilnius","669195","5297","3613","30","2809","car","50","10","20466","0.439"
"1491","viseu","240639","2815","2131","30","2809","car","50","1","34586","0.058"
"1492","viseu","240639","2815","2131","30","2809","car","50","2","36170","1.223"
"1493","viseu","240639","2815","2131","30","2809","car","50","3","33132","0.054"
"1494","viseu","240639","2815","2131","30","2809","car","50","4","33997","0.069"
"1495","viseu","240639","2815","2131","30","2809","car","50","5","40688","0.309"
"1496","viseu","240639","2815","2131","30","2809","car","50","6","29738","2.279"
"1497","viseu","240639","2815","2131","30","2809","car","50","7","30337","0.055"
"1498","viseu","240639","2815","2131","30","2809","car","50","8","33726","0.501"
"1499","viseu","240639","2815","2131","30","2809","car","50","9","32035","0.795"
"1500","viseu","240639","2815","2131","30","2809","car","50","10","33757","0.224"
"1501","vitoria-gasteiz","344328","3287","2267","30","2809","car","50","1","19707","0.482"
"1502","vitoria-gasteiz","344328","3287","2267","30","2809","car","50","2","22670","1.126"
"1503","vitoria-gasteiz","344328","3287","2267","30","2809","car","50","3","18689","3.57"
"1504","vitoria-gasteiz","344328","3287","2267","30","2809","car","50","4","16366","0.243"
"1505","vitoria-gasteiz","344328","3287","2267","30","2809","car","50","5","21205","0.268"
"1506","vitoria-gasteiz","344328","3287","2267","30","2809","car","50","6","18066","0.142"
"1507","vitoria-gasteiz","344328","3287","2267","30","2809","car","50","7","18696","0.717"
"1508","vitoria-gasteiz","344328","3287","2267","30","2809","car","50","8","20729","0.133"
"1509","vitoria-gasteiz","344328","3287","2267","30","2809","car","50","9","20948","0.066"
"1510","vitoria-gasteiz","344328","3287","2267","30","2809","car","50","10","19080","1.275"
"1511","warsaw","2678997","5070","3293","30","2809","car","50","1","27773","0.25"
"1512","warsaw","2678997","5070","3293","30","2809","car","50","2","26050","2.198"
"1513","warsaw","2678997","5070","3293","30","2809","car","50","3","29589","0.12"
"1514","warsaw","2678997","5070","3293","30","2809","car","50","4","31151","2.634"
"1515","warsaw","2678997","5070","3293","30","2809","car","50","5","26480","1.243"
"1516","warsaw","2678997","5070","3293","30","2809","car","50","6","31267","1.311"
"1517","warsaw","2678997","5070","3293","30","2809","car","50","7","26579","0.372"
"1518","warsaw","2678997","5070","3293","30","2809","car","50","8","28463","0.367"
"1519","warsaw","2678997","5070","3293","30","2809","car","50","9","31313","1.885"
"1520","warsaw","2678997","5070","3293","30","2809","car","50","10","30144","3.172"
"1521","wroclav","984267","4813","3135","30","2809","car","50","1","28527","0.159"
"1522","wroclav","984267","4813","3135","30","2809","car","50","2","32335","0.552"
"1523","wroclav","984267","4813","3135","30","2809","car","50","3","24351","0.634"
"1524","wroclav","984267","4813","3135","30","2809","car","50","4","28408","0.054"
"1525","wroclav","984267","4813","3135","30","2809","car","50","5","31146","2.129"
"1526","wroclav","984267","4813","3135","30","2809","car","50","6","28630","0.14"
"1527","wroclav","984267","4813","3135","30","2809","car","50","7","29187","0.97"
"1528","wroclav","984267","4813","3135","30","2809","car","50","8","24624","0.137"
"1529","wroclav","984267","4813","3135","30","2809","car","50","9","31771","0.697"
"1530","wroclav","984267","4813","3135","30","2809","car","50","10","27649","0.071"
"1531","zagreb","1106057","4786","2540","30","2809","car","50","1","29302","0.059"
"1532","zagreb","1106057","4786","2540","30","2809","car","50","2","29645","3.549"
"1533","zagreb","1106057","4786","2540","30","2809","car","50","3","25502","0.07"
"1534","zagreb","1106057","4786","2540","30","2809","car","50","4","24317","1.56"
"1535","zagreb","1106057","4786","2540","30","2809","car","50","5","30272","0.945"
"1536","zagreb","1106057","4786","2540","30","2809","car","50","6","28669","0.08"
"1537","zagreb","1106057","4786","2540","30","2809","car","50","7","32359","1.775"
"1538","zagreb","1106057","4786","2540","30","2809","car","50","8","24328","1.335"
"1539","zagreb","1106057","4786","2540","30","2809","car","50","9","21906","0.054"
