"","city","population","x","y","radius","area","trasport_type","patients","id","cost","time"
"110","bari","1167192","4895","2025","38.065","2809","car","10","10","15675","0.009"
"111","beringen","991314","3988","3116","30","2809","car","10","1","14674","0.007"
"112","beringen","991314","3988","3116","30","2809","car","10","2","12499","0.022"
"113","beringen","991314","3988","3116","30","2809","car","10","3","11824","0.007"
"114","beringen","991314","3988","3116","30","2809","car","10","4","9034","0.007"
"115","beringen","991314","3988","3116","30","2809","car","10","5","13357","0.01"
"116","beringen","991314","3988","3116","30","2809","car","10","6","13642","0.009"
"117","beringen","991314","3988","3116","30","2809","car","10","7","12870","0.011"
"118","beringen","991314","3988","3116","30","2809","car","10","8","10889","0.014"
"119","beringen","991314","3988","3116","30","2809","car","10","9","15429","0.015"
"120","beringen","991314","3988","3116","30","2809","car","10","10","12507","0.013"
"121","berlin","4442380","4551","3273","30","2809","car","10","1","11219","0.012"
"122","berlin","4442380","4551","3273","30","2809","car","10","2","10667","0.025"
"123","berlin","4442380","4551","3273","30","2809","car","10","3","13311","0.007"
"124","berlin","4442380","4551","3273","30","2809","car","10","4","13380","0.007"
"125","berlin","4442380","4551","3273","30","2809","car","10","5","12816","0.01"
"126","berlin","4442380","4551","3273","30","2809","car","10","6","10997","0.008"
"127","berlin","4442380","4551","3273","30","2809","car","10","7","12926","0.009"
"128","berlin","4442380","4551","3273","30","2809","car","10","8","13356","0.007"
"129","berlin","4442380","4551","3273","30","2809","car","10","9","9697","0.032"
"130","berlin","4442380","4551","3273","30","2809","car","10","10","10105","0.007"
"131","bern","1028000","4127","2652","30","2809","car","10","1","14081","0.008"
"132","bern","1028000","4127","2652","30","2809","car","10","2","11353","0.008"
"133","bern","1028000","4127","2652","30","2809","car","10","3","10256","0.007"
"134","bern","1028000","4127","2652","30","2809","car","10","4","11344","0.007"
"135","bern","1028000","4127","2652","30","2809","car","10","5","13008","0.008"
"136","bern","1028000","4127","2652","30","2809","car","10","6","12298","0.007"
"137","bern","1028000","4127","2652","30","2809","car","10","7","13970","0.008"
"138","bern","1028000","4127","2652","30","2809","car","10","8","12424","0.008"
"139","bern","1028000","4127","2652","30","2809","car","10","9","14430","0.007"
"140","bern","1028000","4127","2652","30","2809","car","10","10","10206","0.007"
"141","bilbao","1160264","3272","2329","32.302","2809","car","10","1","8446","0.008"
"142","bilbao","1160264","3272","2329","32.302","2809","car","10","2","8356","0.009"
"143","bilbao","1160264","3272","2329","32.302","2809","car","10","3","10375","0.007"
"144","bilbao","1160264","3272","2329","32.302","2809","car","10","4","11429","0.007"
"145","bilbao","1160264","3272","2329","32.302","2809","car","10","5","9363","0.007"
"146","bilbao","1160264","3272","2329","32.302","2809","car","10","6","11684","0.009"
"147","bilbao","1160264","3272","2329","32.302","2809","car","10","7","5244","0.007"
"148","bilbao","1160264","3272","2329","32.302","2809","car","10","8","13443","0.008"
"149","bilbao","1160264","3272","2329","32.302","2809","car","10","9","5967","0.017"
"150","bilbao","1160264","3272","2329","32.302","2809","car","10","10","8481","0.007"
"151","bordeaux","1117407","3487","2473","30","2809","car","10","1","6548","0.01"
"152","bordeaux","1117407","3487","2473","30","2809","car","10","2","10618","0.01"
"153","bordeaux","1117407","3487","2473","30","2809","car","10","3","10463","0.007"
"154","bordeaux","1117407","3487","2473","30","2809","car","10","4","12475","0.009"
"155","bordeaux","1117407","3487","2473","30","2809","car","10","5","10161","0.008"
"156","bordeaux","1117407","3487","2473","30","2809","car","10","6","9074","0.011"
"157","bordeaux","1117407","3487","2473","30","2809","car","10","7","9143","0.015"
"158","bordeaux","1117407","3487","2473","30","2809","car","10","8","10489","0.011"
"159","bordeaux","1117407","3487","2473","30","2809","car","10","9","9276","0.021"
"160","bordeaux","1117407","3487","2473","30","2809","car","10","10","12263","0.006"
"161","bosotani-suceava","438875","5548","2870","30","2809","car","10","1","15724","0.007"
"162","bosotani-suceava","438875","5548","2870","30","2809","car","10","2","12388","0.008"
"163","bosotani-suceava","438875","5548","2870","30","2809","car","10","3","17668","0.008"
"164","bosotani-suceava","438875","5548","2870","30","2809","car","10","4","10339","0.009"
"165","bosotani-suceava","438875","5548","2870","30","2809","car","10","5","14422","0.007"
"166","bosotani-suceava","438875","5548","2870","30","2809","car","10","6","14897","0.007"
"167","bosotani-suceava","438875","5548","2870","30","2809","car","10","7","11777","0.008"
"168","bosotani-suceava","438875","5548","2870","30","2809","car","10","8","11822","0.008"
"169","bosotani-suceava","438875","5548","2870","30","2809","car","10","9","10681","0.009"
"170","bosotani-suceava","438875","5548","2870","30","2809","car","10","10","15702","0.009"
"171","bournemouth","765035","3486","3139","34.843","2809","car","10","1","10409","0.012"
"172","bournemouth","765035","3486","3139","34.843","2809","car","10","2","13011","0.009"
"173","bournemouth","765035","3486","3139","34.843","2809","car","10","3","11964","0.008"
"174","bournemouth","765035","3486","3139","34.843","2809","car","10","4","11036","0.01"
"175","bournemouth","765035","3486","3139","34.843","2809","car","10","5","4717","0.011"
"176","bournemouth","765035","3486","3139","34.843","2809","car","10","6","11306","0.011"
"177","bournemouth","765035","3486","3139","34.843","2809","car","10","7","21420","0.014"
"178","bournemouth","765035","3486","3139","34.843","2809","car","10","8","14490","0.014"
"179","bournemouth","765035","3486","3139","34.843","2809","car","10","9","8133","0.012"
"180","bournemouth","765035","3486","3139","34.843","2809","car","10","10","12882","0.01"
"181","brasov","506999","5529","2629","30","2809","car","10","1","10953","0.009"
"182","brasov","506999","5529","2629","30","2809","car","10","2","6832","0.014"
"183","brasov","506999","5529","2629","30","2809","car","10","3","4954","0.014"
"184","brasov","506999","5529","2629","30","2809","car","10","4","10899","0.012"
"185","brasov","506999","5529","2629","30","2809","car","10","5","11286","0.01"
"186","brasov","506999","5529","2629","30","2809","car","10","6","11838","0.014"
"187","brasov","506999","5529","2629","30","2809","car","10","7","9230","0.014"
"188","brasov","506999","5529","2629","30","2809","car","10","8","7010","0.014"
"189","brasov","506999","5529","2629","30","2809","car","10","9","11125","0.013"
"190","brasov","506999","5529","2629","30","2809","car","10","10","9379","0.01"
"191","bremen","1052268","4241","3330","30","2809","car","10","1","10590","0.015"
"192","bremen","1052268","4241","3330","30","2809","car","10","2","8586","0.01"
"193","bremen","1052268","4241","3330","30","2809","car","10","3","10424","0.011"
"194","bremen","1052268","4241","3330","30","2809","car","10","4","9517","0.012"
"195","bremen","1052268","4241","3330","30","2809","car","10","5","12064","0.009"
"196","bremen","1052268","4241","3330","30","2809","car","10","6","8894","0.009"
"197","bremen","1052268","4241","3330","30","2809","car","10","7","9073","0.009"
"198","bremen","1052268","4241","3330","30","2809","car","10","8","9342","0.011"
"199","bremen","1052268","4241","3330","30","2809","car","10","9","11473","0.009"
"200","bremen","1052268","4241","3330","30","2809","car","10","10","14749","0.008"
"201","brighton","1368623","3610","3133","36.061","2809","car","10","1","12803","0.007"
"202","brighton","1368623","3610","3133","36.061","2809","car","10","2","11093","0.008"
"203","brighton","1368623","3610","3133","36.061","2809","car","10","3","11088","0.013"
"204","brighton","1368623","3610","3133","36.061","2809","car","10","4","13524","0.011"
"205","brighton","1368623","3610","3133","36.061","2809","car","10","5","13934","0.009"
"206","brighton","1368623","3610","3133","36.061","2809","car","10","6","12982","0.007"
"207","brighton","1368623","3610","3133","36.061","2809","car","10","7","12486","0.008"
"208","brighton","1368623","3610","3133","36.061","2809","car","10","8","8388","0.011"
"209","brighton","1368623","3610","3133","36.061","2809","car","10","9","11686","0.014"
"210","brighton","1368623","3610","3133","36.061","2809","car","10","10","11613","0.008"
"211","bristol-bath","1400438","3453","3225","30.545","2809","car","10","1","12111","0.008"
"212","bristol-bath","1400438","3453","3225","30.545","2809","car","10","2","8544","0.014"
"213","bristol-bath","1400438","3453","3225","30.545","2809","car","10","3","12671","0.01"
"214","bristol-bath","1400438","3453","3225","30.545","2809","car","10","4","14527","0.021"
"215","bristol-bath","1400438","3453","3225","30.545","2809","car","10","5","11055","0.007"
"216","bristol-bath","1400438","3453","3225","30.545","2809","car","10","6","10002","0.009"
"217","bristol-bath","1400438","3453","3225","30.545","2809","car","10","7","10732","0.007"
"218","bristol-bath","1400438","3453","3225","30.545","2809","car","10","8","10737","0.007"
"219","bristol-bath","1400438","3453","3225","30.545","2809","car","10","9","13013","0.008"
"220","bristol-bath","1400438","3453","3225","30.545","2809","car","10","10","10790","0.007"
"221","brno","752231","4802","2920","30","2809","car","10","1","13706","0.009"
"222","brno","752231","4802","2920","30","2809","car","10","2","9945","0.012"
"223","brno","752231","4802","2920","30","2809","car","10","3","11980","0.011"
"224","brno","752231","4802","2920","30","2809","car","10","4","14515","0.013"
"225","brno","752231","4802","2920","30","2809","car","10","5","13022","0.013"
"226","brno","752231","4802","2920","30","2809","car","10","6","10830","0.014"
"227","brno","752231","4802","2920","30","2809","car","10","7","10251","0.013"
"228","brno","752231","4802","2920","30","2809","car","10","8","12746","0.01"
"229","brno","752231","4802","2920","30","2809","car","10","9","8954","0.008"
"230","brno","752231","4802","2920","30","2809","car","10","10","12199","0.011"
"231","bucarest","2396642","5594","2507","30","2809","car","10","1","7090","0.007"
"232","bucarest","2396642","5594","2507","30","2809","car","10","2","8178","0.008"
"233","bucarest","2396642","5594","2507","30","2809","car","10","3","4725","0.008"
"234","bucarest","2396642","5594","2507","30","2809","car","10","4","8730","0.01"
"235","bucarest","2396642","5594","2507","30","2809","car","10","5","6468","0.007"
"236","bucarest","2396642","5594","2507","30","2809","car","10","6","7224","0.007"
"237","bucarest","2396642","5594","2507","30","2809","car","10","7","11737","0.008"
"238","bucarest","2396642","5594","2507","30","2809","car","10","8","7628","0.021"
"239","bucarest","2396642","5594","2507","30","2809","car","10","9","7194","0.007"
"240","bucarest","2396642","5594","2507","30","2809","car","10","10","7158","0.011"
"241","budapest","2599452","5000","2751","30","2809","car","10","1","8290","0.009"
"242","budapest","2599452","5000","2751","30","2809","car","10","2","13956","0.01"
"243","budapest","2599452","5000","2751","30","2809","car","10","3","9369","0.011"
"244","budapest","2599452","5000","2751","30","2809","car","10","4","10269","0.011"
"245","budapest","2599452","5000","2751","30","2809","car","10","5","11293","0.014"
"246","budapest","2599452","5000","2751","30","2809","car","10","6","13195","0.013"
"247","budapest","2599452","5000","2751","30","2809","car","10","7","12918","0.014"
"248","budapest","2599452","5000","2751","30","2809","car","10","8","9143","0.012"
"249","budapest","2599452","5000","2751","30","2809","car","10","9","12213","0.009"
"250","budapest","2599452","5000","2751","30","2809","car","10","10","10953","0.008"
"251","burgos","206626","3195","2240","30","2809","car","10","1","3062","0.01"
"252","burgos","206626","3195","2240","30","2809","car","10","2","5433","0.009"
"253","burgos","206626","3195","2240","30","2809","car","10","3","4633","0.014"
"254","burgos","206626","3195","2240","30","2809","car","10","4","3961","0.008"
"255","burgos","206626","3195","2240","30","2809","car","10","5","5339","0.011"
"256","burgos","206626","3195","2240","30","2809","car","10","6","5007","0.012"
"257","burgos","206626","3195","2240","30","2809","car","10","7","2921","0.009"
"258","burgos","206626","3195","2240","30","2809","car","10","8","5046","0.008"
"259","burgos","206626","3195","2240","30","2809","car","10","9","3255","0.007"
"260","burgos","206626","3195","2240","30","2809","car","10","10","1836","0.008"
"261","cadiz-jerez","803008","2874","1659","33.045","2809","car","10","1","11861","0.008"
"262","cadiz-jerez","803008","2874","1659","33.045","2809","car","10","2","8218","0.007"
"263","cadiz-jerez","803008","2874","1659","33.045","2809","car","10","3","12535","0.008"
"264","cadiz-jerez","803008","2874","1659","33.045","2809","car","10","4","13201","0.009"
"265","cadiz-jerez","803008","2874","1659","33.045","2809","car","10","5","8938","0.013"
"266","cadiz-jerez","803008","2874","1659","33.045","2809","car","10","6","8575","0.008"
"267","cadiz-jerez","803008","2874","1659","33.045","2809","car","10","7","11265","0.008"
"268","cadiz-jerez","803008","2874","1659","33.045","2809","car","10","8","9348","0.007"
"269","cadiz-jerez","803008","2874","1659","33.045","2809","car","10","9","9473","0.008"
"270","cadiz-jerez","803008","2874","1659","33.045","2809","car","10","10","12476","0.008"
"271","cagliari","526055","4244","1802","32.186","2809","car","10","1","9106","0.01"
"272","cagliari","526055","4244","1802","32.186","2809","car","10","2","7889","0.013"
"273","cagliari","526055","4244","1802","32.186","2809","car","10","3","6336","0.01"
"274","cagliari","526055","4244","1802","32.186","2809","car","10","4","9370","0.013"
"275","cagliari","526055","4244","1802","32.186","2809","car","10","5","9279","0.017"
"276","cagliari","526055","4244","1802","32.186","2809","car","10","6","13709","0.01"
"277","cagliari","526055","4244","1802","32.186","2809","car","10","7","15883","0.013"
"278","cagliari","526055","4244","1802","32.186","2809","car","10","8","9751","0.011"
"279","cagliari","526055","4244","1802","32.186","2809","car","10","9","8091","0.013"
"280","cagliari","526055","4244","1802","32.186","2809","car","10","10","8361","0.009"
"281","catania","1075165","4772","1617","36.092","2809","car","10","1","9456","0.008"
"282","catania","1075165","4772","1617","36.092","2809","car","10","2","13714","0.007"
"283","catania","1075165","4772","1617","36.092","2809","car","10","3","11184","0.007"
"284","catania","1075165","4772","1617","36.092","2809","car","10","4","12954","0.008"
"285","catania","1075165","4772","1617","36.092","2809","car","10","5","10296","0.01"
"286","catania","1075165","4772","1617","36.092","2809","car","10","6","7537","0.015"
"287","catania","1075165","4772","1617","36.092","2809","car","10","7","11730","0.009"
"288","catania","1075165","4772","1617","36.092","2809","car","10","8","8116","0.007"
"289","catania","1075165","4772","1617","36.092","2809","car","10","9","11853","0.007"
"290","catania","1075165","4772","1617","36.092","2809","car","10","10","16720","0.008"
"291","cesena","657477","4498","2336","31.306","2809","car","10","1","14878","0.008"
"292","cesena","657477","4498","2336","31.306","2809","car","10","2","11743","0.01"
"293","cesena","657477","4498","2336","31.306","2809","car","10","3","15367","0.01"
"294","cesena","657477","4498","2336","31.306","2809","car","10","4","12907","0.01"
"295","cesena","657477","4498","2336","31.306","2809","car","10","5","14949","0.009"
"296","cesena","657477","4498","2336","31.306","2809","car","10","6","11416","0.007"
"297","cesena","657477","4498","2336","31.306","2809","car","10","7","12664","0.008"
"298","cesena","657477","4498","2336","31.306","2809","car","10","8","9335","0.012"
"299","cesena","657477","4498","2336","31.306","2809","car","10","9","10765","0.012"
"300","cesena","657477","4498","2336","31.306","2809","car","10","10","12582","0.009"
"301","charleroi","1066356","3926","3049","30","2809","car","10","1","14455","0.013"
"302","charleroi","1066356","3926","3049","30","2809","car","10","2","11273","0.008"
"303","charleroi","1066356","3926","3049","30","2809","car","10","3","10771","0.01"
"304","charleroi","1066356","3926","3049","30","2809","car","10","4","9541","0.007"
"305","charleroi","1066356","3926","3049","30","2809","car","10","5","11227","0.01"
"306","charleroi","1066356","3926","3049","30","2809","car","10","6","10049","0.009"
"307","charleroi","1066356","3926","3049","30","2809","car","10","7","12219","0.008"
"308","charleroi","1066356","3926","3049","30","2809","car","10","8","9617","0.008"
"309","charleroi","1066356","3926","3049","30","2809","car","10","9","10132","0.006"
"310","charleroi","1066356","3926","3049","30","2809","car","10","10","11611","0.007"
"311","chemnitz","766866","4527","3084","30","2809","car","10","1","16075","0.006"
"312","chemnitz","766866","4527","3084","30","2809","car","10","2","12125","0.007"
"313","chemnitz","766866","4527","3084","30","2809","car","10","3","13421","0.007"
"314","chemnitz","766866","4527","3084","30","2809","car","10","4","12437","0.007"
"315","chemnitz","766866","4527","3084","30","2809","car","10","5","15040","0.007"
"316","chemnitz","766866","4527","3084","30","2809","car","10","6","11160","0.008"
"317","chemnitz","766866","4527","3084","30","2809","car","10","7","15171","0.011"
"318","chemnitz","766866","4527","3084","30","2809","car","10","8","15838","0.01"
"319","chemnitz","766866","4527","3084","30","2809","car","10","9","11356","0.008"
"320","chemnitz","766866","4527","3084","30","2809","car","10","10","10325","0.007"
"321","cluj-napoca","502940","5353","2724","30","2809","car","10","1","11019","0.008"
"322","cluj-napoca","502940","5353","2724","30","2809","car","10","2","12239","0.013"
"323","cluj-napoca","502940","5353","2724","30","2809","car","10","3","4320","0.007"
"324","cluj-napoca","502940","5353","2724","30","2809","car","10","4","11442","0.085"
"325","cluj-napoca","502940","5353","2724","30","2809","car","10","5","8855","0.008"
"326","cluj-napoca","502940","5353","2724","30","2809","car","10","6","10489","0.008"
"327","cluj-napoca","502940","5353","2724","30","2809","car","10","7","13711","0.008"
"328","cluj-napoca","502940","5353","2724","30","2809","car","10","8","9806","0.007"
"329","cluj-napoca","502940","5353","2724","30","2809","car","10","9","6986","0.01"
"330","cluj-napoca","502940","5353","2724","30","2809","car","10","10","9536","0.012"
"331","coimbra","342907","2762","2091","30","2809","car","10","1","11603","0.011"
"332","coimbra","342907","2762","2091","30","2809","car","10","2","10047","0.012"
"333","coimbra","342907","2762","2091","30","2809","car","10","3","12626","0.009"
"334","coimbra","342907","2762","2091","30","2809","car","10","4","15567","0.02"
"335","coimbra","342907","2762","2091","30","2809","car","10","5","14177","0.008"
"336","coimbra","342907","2762","2091","30","2809","car","10","6","12279","0.007"
"337","coimbra","342907","2762","2091","30","2809","car","10","7","13043","0.009"
"338","coimbra","342907","2762","2091","30","2809","car","10","8","12308","0.007"
"339","coimbra","342907","2762","2091","30","2809","car","10","9","10531","0.007"
"340","coimbra","342907","2762","2091","30","2809","car","10","10","9836","0.009"
"341","constanta","525667","5792","2525","36.404","2809","car","10","1","10223","0.017"
"342","constanta","525667","5792","2525","36.404","2809","car","10","2","10934","0.006"
"343","constanta","525667","5792","2525","36.404","2809","car","10","3","11426","0.009"
"344","constanta","525667","5792","2525","36.404","2809","car","10","4","7670","0.008"
"345","constanta","525667","5792","2525","36.404","2809","car","10","5","10070","0.008"
"346","constanta","525667","5792","2525","36.404","2809","car","10","6","12723","0.007"
"347","constanta","525667","5792","2525","36.404","2809","car","10","7","13181","0.007"
"348","constanta","525667","5792","2525","36.404","2809","car","10","8","9860","0.007"
"349","constanta","525667","5792","2525","36.404","2809","car","10","9","6576","0.018"
"350","constanta","525667","5792","2525","36.404","2809","car","10","10","10463","0.008"
"351","copenhagen","1907112","4478","3624","35.74","2809","car","10","1","10905","0.008"
"352","copenhagen","1907112","4478","3624","35.74","2809","car","10","2","9699","0.006"
"353","copenhagen","1907112","4478","3624","35.74","2809","car","10","3","13313","0.008"
"354","copenhagen","1907112","4478","3624","35.74","2809","car","10","4","14744","0.01"
"355","copenhagen","1907112","4478","3624","35.74","2809","car","10","5","16742","0.011"
"356","copenhagen","1907112","4478","3624","35.74","2809","car","10","6","9766","0.013"
"357","copenhagen","1907112","4478","3624","35.74","2809","car","10","7","11641","0.011"
"358","copenhagen","1907112","4478","3624","35.74","2809","car","10","8","12353","0.016"
"359","copenhagen","1907112","4478","3624","35.74","2809","car","10","9","9448","0.008"
"360","copenhagen","1907112","4478","3624","35.74","2809","car","10","10","13407","0.014"
"361","cordoba","385415","3020","1771","30","2809","car","10","1","6116","0.013"
"362","cordoba","385415","3020","1771","30","2809","car","10","2","4730","0.014"
"363","cordoba","385415","3020","1771","30","2809","car","10","3","6021","0.011"
"364","cordoba","385415","3020","1771","30","2809","car","10","4","8676","0.01"
"365","cordoba","385415","3020","1771","30","2809","car","10","5","6627","0.009"
"366","cordoba","385415","3020","1771","30","2809","car","10","6","8820","0.008"
"367","cordoba","385415","3020","1771","30","2809","car","10","7","7690","0.007"
"368","cordoba","385415","3020","1771","30","2809","car","10","8","4719","0.007"
"369","cordoba","385415","3020","1771","30","2809","car","10","9","11669","0.008"
"370","cordoba","385415","3020","1771","30","2809","car","10","10","3833","0.012"
"371","cork","397437","3063","3362","30.311","2809","car","10","1","14263","0.078"
"372","cork","397437","3063","3362","30.311","2809","car","10","2","10637","0.007"
